Calidad,Ciudad,Complemento,Costo Fijo,Costo Variable por  {size1Alias},Código de la Ubicación,Código Postal,Descripción,Dirección,Distrito,Días de Entrega,Email,Estado,Fecha de Geocodificación,Fecha de la última modificación,Habilitado,Huso horario,ID de Tax,Instrucciones,Latitud,Longitud,Organización,Pais,Radio de Entrega,Tel. 1,Tel. 2,Tiempo de Servicio Fijo con ayudante,Tiempo de Servicio Fijo sin ayudante,Tiempo de Servicio Variable con ayudante,Tiempo de Servicio Variable sin ayudante,Tiene Geocerca,Tipo,Tipos de Tiempo de Servicio,Tipos de Ventana de Servicio,Última modificación por,id
,,,,,0620281935,,DALIA GUADALUPE,LOPEZ MATEOS 14 47560 OJUELOS DE JALISCO,,"S,T,W,R,S",,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2705912
,,,,,0620282027,,MARGARITA MORALES HERNANDEZ,1RO DE MAYO 25 36286 SILAO DE LA VICTORIA,,,,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2705914
MANUAL,,,,,0620281936,,JOSE ALEJANDRO,"CANDELARIS 21, SI NúMERO 36276 SILAO DE LA VICTORIA",,"S,M,T,W,R,S",,,2024-11-15 18:37:55,2024-11-22 01:41:10,true,America/Costa Rica,,,21.0359575,-101.4570915,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2705917
MANUAL,,,,,0620280744,,ABARROTES SAN JUANIS,AVENIDA GUADALUPE VICTORIA 4 36280 SILAO DE LA VICTORIA,,"S,M,T,W,R,F",,,2024-05-01 18:12:10,2024-10-19 01:36:37,true,America/Costa Rica,,,20.9048782,-101.47519,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2689990
MANUAL,,,,,0620276036,,ALFONSO MUÑOZ,CALLE INDEPENDENCIA 6A 36270 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,2024-11-27 15:11:57,2024-12-04 08:34:48,true,America/Costa Rica,,,21.02239678377483,-101.45819875611338,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2663292
MANUAL,,,,,0620275571,,ELVIRA QUINTERO,AVENIDA ARPEROS 41 36275 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,2024-04-13 19:02:31,2024-10-22 23:28:10,true,America/Costa Rica,,,20.9799536,-101.4152527,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2665174
MANUAL,,,,,0620276033,,ANDRE DEL CARMEN,AVENIDA MINERAL DE VALENCIAN 2 36100 SILAO DE LA VICTORIA,,"S,M,W,F",,,2024-04-17 08:42:36,2024-12-03 01:19:40,true,America/Costa Rica,,,21.0118888,-101.4877146,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2665176
MANUAL,,,,,0620273568,,MONICA ORTIZ HERRERA,CALLE SAN FRANCISCO SN 37613 SAN FELIPE,,"S,T,W,R,F,S",,,2024-04-15 15:18:42,2024-10-27 22:21:26,true,America/Costa Rica,,,21.63483609619453,-101.06192886829378,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2672462
,,,,,0620278074,,BIRRIA DE RES,CARRETERA A COMANJILLA 1 37683 SILAO,,"S,M,T,W,F",,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2672464
MANUAL,,,,,0620275580,,HAMBURGUESAS UPN,CALLE PUEBLITO DE ROCHA 71 71 36250 GUANAJUATO,,"S,M,W,R,F,S",,,2024-04-23 15:55:37,2024-04-23 15:55:37,true,America/Costa Rica,,,21.01611898834501,-101.27303838773517,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01699536,2666785
MANUAL,,,,,0620278782,,MARICELA CARREON RODRIGUEZ,AVENIDA JUAREZ 0 37616 SAN FELIPE,,"S,M,T,W,F",,,2024-06-18 14:42:34,2024-06-18 14:42:34,true,America/Costa Rica,,,21.544676875108667,-101.06520652770996,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX03603402,2682956
MANUAL,,,,,0620278648,,LLUVIA JANETH,"CALLE PONIENTE 3, 3M3L3 36000 GUANAJUATO",,"S,M,T,W,F,S",,,2024-05-02 08:04:11,2024-05-09 02:45:15,true,America/Costa Rica,,,20.9115927,-101.3120124,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2682958
MANUAL,,,,,0620281425,,PAULA,SANTA CECILAI 99 36259 GUANAJUATO,,"S,M,T,W,R,F",,,2024-05-02 13:14:48,2025-03-01 00:37:07,true,America/Costa Rica,,,20.9707667,-101.2788717,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2690933
MANUAL,,,,,0620275988,,ALMA DELIA,CALLE ESTA DE MOMIAS 2 36030 GUANAJUATO,,"S,M,W,R,F,S",,,2024-04-18 20:08:35,2024-10-19 01:35:32,true,America/Costa Rica,,,21.019788720176155,-101.26641692598778,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2644452
MANUAL,,,,,0620275289,,ABARROTES AYLIN,"CALLE CAPULIN 2, 2M2L2 36000 GUANAJUATO",,"S,M,W,F,S",,,2024-03-28 14:19:40,2025-02-22 00:10:44,true,America/Costa Rica,,,20.8795233,-101.3077967,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2644493
MANUAL,,,,,0620270933,,FRUTERIA DELGADO,"CALLE LOS MARTINEZ 101, A 37600 SAN FELIPE",,"S,M,T,W,R,F",,,2024-04-20 15:57:16,2024-04-20 15:57:16,true,America/Costa Rica,,,21.47029262884665,-101.21263146400453,Distribuidora Silao,MX,,,,,,,,false,Default,,,MX03603402,2668960
,,,,,0680002561,,Jose Carlos Amaro Perez,,,,,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2666058
MANUAL,,,,,0620271163,,DOÑA SOFIA,"AVENIDA PRINCIPAL 1, L1 36000 GUANAJUATO",,0,,,2024-04-25 09:40:15,2024-04-25 09:40:15,true,America/Costa Rica,,,21.0190234,-101.2727137,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01699536,2589972
MANUAL,,,,,0620279904,,ARLIN MICHELLE,CALLE SIN NOMBRE 22 36259 GUANAJUATO,,"S,M,T,W,F",,,2024-05-02 13:01:10,2024-05-02 13:01:10,true,America/Costa Rica,,,20.963319140620847,-101.28821044055093,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01531589,2687345
MANUAL,,,,,0620250127,,JESIKA GARCIA,CALLE PALMA Y FUNDACION 72 36100 SILAO DE LA VICTORIA,,"S,M,W,R,F",,,2024-05-02 09:20:31,2024-05-02 09:20:31,true,Mexico/General,,,20.947293396444543,-101.42691812354316,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01531589,1975830
MANUAL,,,,,0620123884,,OXXO TRACUSA,CARRE LEON - SILAO KM 153+500 37680 LEON,,"M,W,R,F",,,2022-06-07 16:11:29,2024-05-11 01:43:07,true,,,,20.965151539616627,-101.45661592483522,Distribuidora Silao,MX,0.1,,,,,,,false,Default,,,gmtmproot,1137121
MANUAL,,,,,0620270109,,TIENDA FINA,"AVENIDA PRINCIPAL 128, 128 36279 SILAO DE LA VICTORIA",,"S,T,W,R,F,S",,,2024-05-16 13:45:13,2024-06-16 23:50:22,true,America/Costa Rica,,,20.942135,-101.4640998,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2703533
MANUAL,,,,,0620282013,,EL CHUME,CARRETERA OCAMPO - SAN FELIPE 37630 OCAMPO,,"S,T,W,R,S",,,2024-07-05 12:28:59,2024-07-12 00:13:30,true,America/Costa Rica,,,21.651866,-101.474776,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2707592
,,,,,0620276770,,COLORIN COLORADO,CALLE GUERRERO 201 201 37630 OCAMPO,,"S,M,T,R,F,S",,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2667274
MANUAL,,,,,0620276772,,MARIA ELENA MATA ANAYA,CALLE JORGE NEGRETE 23 36170 SILAO DE LA VICTORIA,,"S,T,R,S",,,2024-04-11 12:39:44,2024-06-23 23:39:54,true,America/Costa Rica,,,20.9318619,-101.4330611,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2665768
MANUAL,,,,,0620269463,,ABARROTES LA CURVA,CALLE RAUL BAILLERES 305 36100 SILAO DE LA VICTORIA,,"S,M,T,W,F,S",,,2024-04-11 13:42:01,2024-04-18 02:16:51,true,America/Costa Rica,,,20.9493783,-101.4202817,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2452055
MANUAL,,,,,0620276040,,ERICA DANIELA,CALLE BENITO JUAREZ 133 A 37605 SAN FELIPE,,"S,M,T,W,F,S",,,2025-02-06 13:03:58,2025-02-19 23:22:59,true,America/Costa Rica,,,21.402738,-101.169583,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2667900
MANUAL,,,,,0620275655,,GUSTAVO,CALLE ALHÓNDIGA 20 36350 SAN FRANCISCO DEL RINCÓN,,"M,T,R,S",,,2024-04-25 10:00:03,2024-04-25 10:00:03,true,America/Costa Rica,,,21.0227699,-101.2580995,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01699536,2665766
MANUAL,,,,,0620277652,,FEDERICO CAUDILLO 2,"HDA SAN MIGUEL 188, 188 36126 SILAO DE LA VICTORIA",,"S,T,R,F,S",,,2024-07-08 15:39:11,2024-10-13 23:11:16,true,America/Costa Rica,,,20.9429882,-101.4647071,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2677732
MANUAL,,,,,0620277734,,LOS CACHORROS,CALLE 5 DE FEBRERO 201A 37600 SAN FELIPE,,"S,M,T,W,R,S",,,2024-06-18 14:58:33,2024-06-18 14:58:33,true,America/Costa Rica,,,21.48152457260841,-101.22276484966278,Distribuidora Silao,MX,,,,,,,,false,Default,,,MX03603402,2691792
MANUAL,,,,,0620281897,,TENDAJON PONCE,CALZADA HIDALGO 107 36100 SILAO DE LA VICTORIA,,"S,T,W,R,F,S",,,,2024-12-15 23:35:17,true,America/Costa Rica,,,20.94719222719964,-101.43455026784162,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2704950
MANUAL,,,,,0620281892,,DURERIA,CALLE DE LA VIA 1 36253 GUANAJUATO,,"S,M,T,W,R,F",,,2024-07-25 10:37:51,2024-10-19 01:35:35,true,America/Costa Rica,,,21.011935,-101.2794142,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2704951
MANUAL,,,,,0620273991,,LILIANA MALDONADO BUTANDA,CALLE C DEL SOL 11 A 36250 GUANAJUATO,,"S,M,T,W,F,S",,,2024-04-11 11:42:39,2024-04-18 02:11:24,true,America/Costa Rica,,,21.0172988,-101.2523744,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2671150
MANUAL,,,,,0620276775,,PANADERIA ANGEL,CALLE PLAZA PRINCIPAL SN 37640 OCAMPO,,"S,M,T,W,R,F",,,2024-04-08 16:37:27,2024-04-13 00:27:25,true,America/Costa Rica,,,21.48361112273654,-101.5401291847229,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2668953
MANUAL,,,,,0620278050,,LIZBETH MEDRANO MALDONADO,CALLE CALLEJON DEL DIF MPAL 11 36294 SILAO DE LA VICTORIA,,"S,T,W,R,F,S",,,2024-05-02 13:48:21,2024-10-13 23:10:52,true,America/Costa Rica,,,20.8829,-101.43594,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2690932
MANUAL,,,,,0620280733,,MIGUEL ANGEL VILLALPANDO,CALLE MERCADO DE ARTESANIAS LO 36000 GUANAJUATO,,"S,M,T,W,R,F",,,2024-08-07 15:35:41,2024-12-17 01:32:33,true,America/Costa Rica,,,21.0136999,-101.2676352,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2692387
MANUAL,,,,,0620275131,,RAQUEL RAMIREZ,CALLE LOS LORENZOS 2 36240 GUANAJUATO,,"S,M,W,R,F,S",,,2024-05-08 10:06:19,2024-06-04 01:31:10,true,America/Costa Rica,,,21.0661295,-101.376506,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2659354
MANUAL,,,,,0620276941,,CAPULPE,CALLE LEONA VICARIO 1401 37600 SAN FELIPE,,"S,M,T,W,R,S",,,2024-04-05 17:38:55,2024-04-12 01:45:04,true,America/Costa Rica,,,21.486361542379747,-101.22211038507295,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2668378
MANUAL,,,,,0620269553,,ABARROTES ROMERO,CALLE MANUEL FLORES 622 37600 SAN FELIPE,,"S,M,T,W,R,S",,,2024-05-01 13:24:03,2024-05-03 01:54:29,true,America/Costa Rica,,,21.482353206143483,-101.20668768882753,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2668379
,,,,,0620267707,,ISRAEL CANO,"CALLE ALLENDE 613, A 37600 SAN FELIPE",,"S,M,T,W,R,S",,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2668383
,,,,,0620274723,,ISSSTE HOSPITAL,CERRO DEL HORMIGUERO SN 36000 SILAO,,,,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2683996
,,,,,0620274724,,ISSSTE ESTANCIA INFANTIL,ALHÓN DIGA 32 36000 SILAO,,,,,,2024-04-26 00:58:51,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2629231
MANUAL,,,,,0620278314,,ABTS DIANA,"CALLE HIDALDO 34, 34 36283 SILAO DE LA VICTORIA",,0,,,,2024-05-01 18:10:12,true,America/Costa Rica,,,20.9258338,-101.4848471,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01531589,2683998
MANUAL,,,,,0620278652,,ABARROTES ROSA,AVENIDA EXPLORADORES 10 36280 SILAO DE LA VICTORIA,,"S,T,W,R,F,S",,,2024-07-12 15:08:14,2024-10-20 22:27:22,true,America/Costa Rica,,,20.947685,-101.4721083,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2683999
MANUAL,,,,,0620272164,,VIOLETA CASTILLO,BOULEVARD EMILIANO ZAPATA 85 36119 SILAO DE LA VICTORIA,,"S,T,W,R,F,S",,,2024-04-01 15:10:21,2024-10-27 22:21:21,true,America/Costa Rica,,,20.96235,-101.4235233,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2636831
MANUAL,,,,,0620263843,,TIENDA HERNANDEZ,CALLE JUNTO ALA PRESA 6 37630 OCAMPO,,"S,M,W,R,F,S",,,2024-03-26 15:16:30,2024-04-09 00:59:53,true,America/Costa Rica,,,21.473873,-101.472506,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2565196
MANUAL,,,,,0620275135,,MARIA DE LOS ANGELES VELAZQUEZ,CALLE EMILIANO ZAPATA 15 36810 IRAPUATO,,"S,M,T,R,F,S",,,2024-04-18 13:53:47,2024-04-24 02:23:03,true,America/Costa Rica,,,20.8344817,-101.35189,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2624596
MANUAL,,,,,0620278644,,MARCO ANTONIO SANCHEZ TAVERA,MAYA 100 36140 SILAO DE LA VICTORIA,,"S,M,W,R,F",,,2024-05-09 08:57:13,2024-10-15 00:22:29,true,America/Costa Rica,,,20.939665,-101.421065,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2691790
MANUAL,,,,,0620274205,,FLORA CONTRERAS,AVENIDA MORELOS 22 36250 GUANAJUATO,,"S,M,T,W,R,S",,,2024-04-18 13:58:53,2024-10-18 00:16:06,true,America/Costa Rica,,,20.9185462,-101.1427699,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2624575
MANUAL,,,,,0620281999,,CORTES GALVAN,ALVARO OBREGON NORTE 149 36100 SILAO DE LA VICTORIA,,"S,M,T,W,R,S",,,2024-06-04 15:53:06,2024-10-24 23:42:25,true,America/Costa Rica,,,20.9493067,-101.4332483,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2712519
MANUAL,,,,,0620277669,,SUSHI,CALLE DEL TRABAJO 149 37600 SAN FELIPE,,"S,M,T,R,F",,,2024-06-12 14:34:33,2024-06-26 00:53:16,true,America/Costa Rica,,,21.46844054592154,-101.21035695108732,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2712522
MANUAL,,,,,0620282327,,BOTANERIA YUYU,OBREGON 21 36257 GUANAJUATO,,"S,T,R,S",,,2024-06-07 12:10:15,2024-10-18 00:16:06,true,America/Costa Rica,,,20.971104,-101.2900918,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2712523
MANUAL,,,,,0620276848,,MUSCLE & FITNESS CENTER,"CALLE JIMENEZ 410, A 37600 SAN FELIPE",,"S,M,W,R,F,S",,,2024-04-08 15:51:41,2024-08-09 23:22:18,true,America/Costa Rica,,,21.479927193449203,-101.21307134628297,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2668958
MANUAL,,,,,0620276776,,GORDITAS SAN MIGUEL,CALLE PLAZUELA REFORMA 126 37600 SAN FELIPE,,"S,M,W,R,F",,,2024-04-15 15:00:20,2024-04-15 15:00:20,true,America/Costa Rica,,,21.488088618591622,-101.22124135494234,Distribuidora Silao,MX,,,,,,,,false,Default,,,MX03603402,2668964
MANUAL,,,,,0620281459,,PACAS Y ALIMENTOS SANTA CRUZ,MIGUEL HIDALGO 0 37604 SAN FELIPE,,"S,T,W,R,S",,,2024-05-24 17:01:37,2024-06-07 01:49:18,true,America/Costa Rica,,,21.319166436039474,-101.10639989343328,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2717311
MANUAL,,,,,0620262460,,DANIEL TALAVERA RODRIGUEZ,CALLE SAN CLEMENTE 10 A 36000 GUANAJUATO,,"S,T,R,F,S",,,,2024-08-25 22:35:45,true,America/Costa Rica,,,21.0222743,-101.2579679,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2251815
MANUAL,,,,,0620274922,,ROSARIO BELLEZA,CALLE HIDALGO 115 37645 OCAMPO,,"S,T,W,R,F,S",,,2024-04-08 12:14:38,2024-04-14 23:41:04,true,America/Costa Rica,,,21.550514,-101.407279,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2669361
MANUAL,,,,,0620269994,,TACOS ROY,CARRETERA LIBRE GTO-SILAO 1B K 36254 GUANAJUATO,,"S,M,T,W,F,S",,,2024-04-16 14:38:49,2024-10-23 23:04:11,true,America/Costa Rica,,,20.9957167,-101.2905883,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2479109
MANUAL,,,,,0620275292,,SERGIO,CALLE CAMINÓ S LOS PINOS 22 36270 SILAO DE LA VICTORIA,,"S,T,W,R,F,S",,,2024-04-25 15:38:08,2024-10-20 22:26:17,true,America/Costa Rica,,,21.0117083,-101.27804,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2678911
MANUAL,,,,,0620278653,,JUAN RAMIREZ GONZALEZ,"CALLE LOS PINOS 18, LA 36294 SILAO DE LA VICTORIA",,"S,M,W,F",,,2024-04-22 12:41:16,2025-04-26 00:12:00,true,America/Costa Rica,,,20.9199262,-101.3973189,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2679683
MANUAL,,,,,0620277518,,SAN JUDAS TADEO,INSURGENTES 225 37630 OCAMPO,,"S,M,T,R,F",,,2024-04-24 16:25:56,2024-05-01 00:16:58,true,America/Costa Rica,,,21.644047,-101.476406,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2667898
MANUAL,,,,,0620282107,,FRANCISCA LOPEZ DELGADO,P. LA PAZ 61 36119 SILAO DE LA VICTORIA,,"S,T,W,R,F,S",,,2024-06-17 17:33:47,2024-10-20 22:27:50,true,America/Costa Rica,,,20.9353464,-101.4270712,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2710091
MANUAL,,,,,0620279005,,CHILL CAPITAL,EUQUERIO GUERRERO 1 36250 GUANAJUATO,,"S,M,W,F",,,2024-05-02 13:16:04,2024-10-16 23:01:07,true,America/Costa Rica,,,20.9803145,-101.281849,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2687352
MANUAL,,,,,0620281992,,ALEJANDRA AGRIPINA,CALLE ALDAMA 44 36100 SILAO DE LA VICTORIA,,"S,T,R,F,S",,,2024-05-16 13:32:00,2024-05-29 00:25:48,true,America/Costa Rica,,,20.9445538,-101.4238229,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2703532
,,,,,0620275569,,ERIK RODOLFO,"CALLE LUCAS ALAMAN ESQ FU 32, 36253 GUANAJUATO",,"S,M,W,R,F,S",,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2669808
,,,,,0620276749,,FRUTERIA MILLAN,INDEPENDENCIA 2 36100 SILAO DE LA VICTORIA,,"S,T,W,R,S",,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2705915
,,,,,0620281894,,JUAQUIN RAMIREZ LOPEZ,CALLE HIDALGO 10 36279 SILAO DE LA VICTORIA,,,,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2705916
MANUAL,,,,,0620282544,,ANGELICA,EMILIANO ZAPATA 57 36000 GUANAJUATO,,"S,T,R,S",,,2024-06-04 16:16:10,2025-01-20 00:06:36,true,America/Costa Rica,,,20.934205,-101.4203367,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2714651
MANUAL,,,,,0620282311,,MARIA DE LA LUZ HERNANDEZ,CALLE PASEO 16A 36100 SILAO DE LA VICTORIA,,"S,T,R,S",,,2024-06-04 15:49:49,2024-10-18 00:16:05,true,America/Costa Rica,,,20.9494296,-101.435008,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2714655
MANUAL,,,,,0620275576,,GORDITA,CALLE PRINCIPAL S.N 36030 GUANAJUATO,,"S,M,T,W,F,S",,,2024-05-16 11:26:13,2024-05-23 05:54:19,true,America/Costa Rica,,,21.019897,-101.2634667,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2644451
MANUAL,,,,,0620275570,,LUIS FERNANDO CORONA LEON,CALLE ALONSO 34 36000 GUANAJUATO,,"S,M,W,R,F,S",,,2024-04-22 13:56:30,2024-06-11 03:09:24,true,America/Costa Rica,,,21.0165699,-101.2549215,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2644453
MANUAL,,,,,0620278656,,ABARROTES TRUJILLO,CALLE ENCARNACION ORTIZ 505 37600 SAN FELIPE,,"S,T,W,R,S",,,2024-05-09 14:30:16,2024-05-10 02:46:01,true,America/Costa Rica,,,21.476467809138327,-101.22052788734437,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2691791
MANUAL,,,,,0620282040,,EDGAR,"HOSPITALES 6, D 36253 GUANAJUATO",,"S,M,W,R,F,S",,,2024-07-18 12:35:42,2024-11-25 23:55:35,true,America/Costa Rica,,,21.002815,-101.2838733,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2714657
MANUAL,,,,,0620282097,,YOLANDA CHAVEZ IBARRA,AVENIDA LAS AMERICAS 0 37610 SAN FELIPE,,"S,T,W,F,S",,,2024-06-18 14:32:34,2024-10-13 23:11:44,true,America/Costa Rica,,,21.59227497102687,-101.09208762645723,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2714658
MANUAL,,,,,0620282589,,COMIDA CHINA,CALLE ZARAGOZA ORIENTE 20 37630 OCAMPO,,"S,M,T,W,F",,,2024-06-06 09:59:07,2024-06-13 00:14:26,true,America/Costa Rica,,,21.646963,-101.477431,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2714660
MANUAL,,,,,0620282575,,MARCO ANTONIO SANCHEZ MENDEZ,CALLE CALLEJON DE PILETAS 5 36000 GUANAJUATO,,"S,T,R,S",,,2024-08-07 15:41:25,2024-08-09 00:30:42,true,America/Costa Rica,,,21.0188417,-101.2492167,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2716532
MANUAL,,,,,0620281293,,ALMACEN GENERAL MERA GTO,CARRETERA SILAO - LEON KM 5.5 36270 SILAO DE LA VICTORIA,,"T,W,R,S",,,2024-10-28 15:17:11,2024-10-28 15:17:11,true,America/Costa Rica,,,20.984825,-101.478048,Distribuidora Silao,MX,0.1,,,,,,,false,Default,,,MX01531589,2716553
,,,,,0620282651,,ABARROTES GEREMIAS,LAZARO CARDENAS 89 47560 OJUELOS DE JALISCO,,"S,T,W,R,S",,,,2024-06-14 01:21:21,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2716554
MANUAL,,,,,0620276797,,GORDITA ACCESO,CALLE MAGUEY 6 6 36250 GUANAJUATO,,"S,M,T,R,F,S",,,2024-04-03 10:16:39,2024-05-08 01:21:04,true,America/Costa Rica,,,21.0045132,-101.2866262,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2667271
MANUAL,,,,,0620276937,,QUESADILLAS ELI,CALLE RAUL BAILLERES 49 36100 SILAO DE LA VICTORIA,,"M,T,R,F,S",,,2024-04-11 13:34:02,2024-04-11 13:34:02,true,America/Costa Rica,,,20.9497283,-101.4238437,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01699536,2667275
,,,,,0620269829,,ELECTRICIDAD COMISION FEDERAL,ALVARO OBREGON 47 36100 SILAO,,"S,T,R,S",,,,,true,America/Costa Rica,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,2711181
MANUAL,,,,,0620282573,,ANGELICA,CALLE CONTRA PRESA DE ROCHA 3 36040 GUANAJUATO,,"S,M,R,F",,,2024-05-24 16:22:57,2025-05-02 01:00:42,true,America/Costa Rica,,,21.01962,-101.270125,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2716531
MANUAL,,,,,0620273888,,RAMONA LONA,CALLE INDEPENDENCIA 156 36263 GUANAJUATO,,"S,M,T,W,R,F",,,2024-05-02 10:26:52,2025-03-15 01:22:12,true,America/Costa Rica,,,20.9298983,-101.2784967,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2554992
MANUAL,,,,,0620282028,,FARMACIA SSALUD,"AYUNTAMIENTO 113, 113 37600 SAN FELIPE",,"S,M,W,F,S",,,2024-06-04 13:07:31,2024-06-20 01:58:16,true,America/Costa Rica,,,21.479229584968156,-101.21448889374734,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmtmproot,2711201
MANUAL,,,,,0620282559,,ADRIAN PIÑA,CALLE HIDALGO 7 36290 SILAO DE LA VICTORIA,,"S,T,R,F,S",,,2024-06-04 16:26:58,2024-06-11 10:46:44,true,America/Costa Rica,,,21.0260667,-101.39148,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2711202
MANUAL,,,,,0620276025,,LILIANA,CARRETERA GUANAJUATO JUVENTINO 36250 GUANAJUATO,,"S,M,W,R,F,S",,,2024-04-11 14:45:02,2024-10-15 00:22:07,true,America/Costa Rica,,,20.9873683,-101.2844,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,2671167
